#mpa_vJan25_CHOCOPhlAnSGB_202503
clade_name	SRR3950474_SRR3950474_db1.metaphlan	SRR3950479_SRR3950479_db1.metaphlan	SRR3950484_SRR3950484_db1.metaphlan	SRR3950488_SRR3950488_db1.metaphlan
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified|o__Bacillota_unclassified	0.0	0.11963	0.0	0.02407
k__Bacteria|p__Firmicutes|c__CFGB94688|o__OFGB94688	0.0	0.12089	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB10309|o__OFGB10309	0.0	0.12207	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3026|o__OFGB3026	0.0	0.14147	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2923|o__OFGB2923	0.0	0.14964	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2982|o__OFGB2982	0.0	0.15694	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	0.0	0.16352	0.0	0.05731
k__Bacteria|p__Firmicutes|c__CFGB1355|o__OFGB1355	0.0	0.30541	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840	0.0	0.31862	0.0	0.00138
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Aeromonadales	0.0	0.32891	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1763|o__OFGB1763	0.0	0.33182	0.0	0.0
k__Bacteria|p__Lentisphaerota|c__CFGB2378|o__OFGB2378	0.0	0.33821	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2924|o__OFGB2924	0.0	0.3773	0.0	0.0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Nanoperiomorbia|o__Candidatus_Nanoperiomorbales	0.0	0.37815	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB84123|o__OFGB84123	0.0	0.38098	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB8331|o__OFGB8331	0.0	0.39225	0.0	0.0
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales	0.03821	0.02423	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales	0.0455	0.00331	0.01292	0.00484
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pasteurellales	0.0853	0.00088	0.09427	0.16065
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales	0.10735	0.01831	0.217	0.09875
k__Bacteria|p__Firmicutes|c__CFGB1527|o__OFGB1527	0.12702	0.0772	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales	0.31171	0.0	0.97734	4.53951
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales	0.60797	0.02326	0.69306	0.0866
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	0.85291	0.15326	0.0	0.09933
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054	0.92284	0.23027	0.0	0.61077
k__Bacteria|p__Firmicutes|c__CFGB78785|o__OFGB78785	0.00216	0.0	0.0	0.0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified	0.00245	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048	0.00328	0.0	0.0	0.0239
k__Bacteria|p__Firmicutes|c__CFGB8179|o__OFGB8179	0.00336	0.0	0.0	0.0
k__Bacteria|p__Synergistota|c__Synergistia|o__Synergistales	0.00607	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1359|o__OFGB1359	0.00949	0.38015	0.0	0.08942
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	1.05025	0.1446	0.40001	0.02101
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	31.71369	1.655	0.77938	9.10969
k__Bacteria|p__Bacteroidota|c__CFGB629|o__OFGB629|f__FGB629	13.72626	0.20799	0.00805	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae	12.01339	10.90811	0.93153	18.53823
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	10.71482	46.64392	82.12047	42.52139
k__Bacteria|p__Bacteroidota|c__CFGB11479|o__OFGB11479|f__FGB11479	10.21867	0.0	0.00442	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	6.09736	1.04927	8.31617	0.23485
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	5.99535	5.01218	0.0068	5.35895
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	2.70694	0.01857	0.0	0.31631
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	1.16885	0.32458	0.0	2.78213
k__Bacteria|p__Firmicutes|c__CFGB73062|o__OFGB73062|f__FGB73062	0.0	1.26444	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	0.0	0.93196	0.0	1.26971
k__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Brachyspirales|f__Brachyspiraceae	0.0	0.85904	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB81848|o__OFGB81848|f__FGB81848	0.0	0.72987	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2837|o__OFGB2837|f__FGB2837	0.0	0.64953	0.0	0.06656
k__Bacteria|p__Firmicutes|c__CFGB2942|o__OFGB2942|f__FGB2942	0.0	0.63073	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765	0.0	0.53357	0.0	0.0
k__Bacteria|p__Chloroflexota|c__CFGB94700|o__OFGB94700|f__FGB94700	0.0	0.08363	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2984|o__OFGB2984|f__FGB2984	0.0	0.07498	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB10314|o__OFGB10314|f__FGB10314	0.0	0.06869	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB72924|o__OFGB72924|f__FGB72924	0.0	0.06611	0.0	0.05141
k__Bacteria|p__Firmicutes|c__CFGB2873|o__OFGB2873|f__FGB2873	0.0	0.06553	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2949|o__OFGB2949|f__FGB2949	0.0	0.05748	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2930|o__OFGB2930|f__FGB2930	0.0	0.0527	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2924|o__OFGB2924|f__FGB2924	0.0	0.3773	0.0	0.0
k__Bacteria|p__Lentisphaerota|c__CFGB2378|o__OFGB2378|f__FGB2378	0.0	0.33821	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1763|o__OFGB1763|f__FGB1763	0.0	0.33182	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae	0.0	0.32891	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840	0.0	0.31862	0.0	0.00138
k__Bacteria|p__Firmicutes|c__CFGB1355|o__OFGB1355|f__FGB1355	0.0	0.30541	0.0	0.0
k__Bacteria|p__Bacteroidota|c__CFGB529|o__OFGB529|f__FGB529	0.0	0.26913	0.0	0.0
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified	0.0	10.57324	0.0	0.0
k__Bacteria|p__Campylobacterota|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	0.0	2.99501	0.0	0.0
k__Bacteria|p__Bacteroidota|c__CFGB658|o__OFGB658|f__FGB658	0.0	1.51873	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB94688|o__OFGB94688|f__FGB94688	0.0	0.12089	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified|o__Bacillota_unclassified|f__Bacillota_unclassified	0.0	0.11963	0.0	0.02407
k__Bacteria|p__Firmicutes|c__CFGB1354|o__OFGB1354|f__FGB1354	0.0	0.11801	0.0	0.45328
k__Bacteria|p__Firmicutes|c__CFGB94730|o__OFGB94730|f__FGB94730	0.0	0.11457	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2932|o__OFGB2932|f__FGB2932	0.0	0.10837	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB88448|o__OFGB88448|f__FGB88448	0.0	0.09618	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB58251|o__OFGB58251|f__FGB58251	0.0	0.09368	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2936|o__OFGB2936|f__FGB2936	0.0	0.03527	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB72899|o__OFGB72899|f__FGB72899	0.0	0.03419	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB9120|o__OFGB9120|f__FGB9120	0.0	0.03071	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB72814|o__OFGB72814|f__FGB72814	0.0	0.02991	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB78317|o__OFGB78317|f__FGB78317	0.0	0.02893	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1311|o__OFGB1311|f__FGB1311	0.0	0.02693	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB73223|o__OFGB73223|f__FGB73223	0.0	0.02646	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1347|o__OFGB1347|f__FGB1347	0.0	0.02631	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae	0.0	0.02614	0.0	0.02373
k__Bacteria|p__Firmicutes|c__CFGB88483|o__OFGB88483|f__FGB88483	0.0	0.02411	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB84772|o__OFGB84772|f__FGB84772	0.0	0.02304	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB30328|o__OFGB30328|f__FGB30328	0.0	0.02215	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB9119|o__OFGB9119|f__FGB9119	0.0	0.0221	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB31503|o__OFGB31503|f__FGB31503	0.0	0.02209	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3026|o__OFGB3026|f__FGB3026	0.0	0.14147	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB10309|o__OFGB10309|f__FGB10309	0.0	0.12207	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB4617|o__OFGB4617|f__FGB4617	0.0	0.021	0.0	0.54168
k__Bacteria|p__Firmicutes|c__CFGB10312|o__OFGB10312|f__FGB10312	0.0	0.02046	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB9622|o__OFGB9622|f__FGB9622	0.0	0.01933	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1125|o__OFGB1125|f__FGB1125	0.0	0.01889	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2997|o__OFGB2997|f__FGB2997	0.0	0.01788	0.0	0.02701
k__Bacteria|p__Firmicutes|c__CFGB2960|o__OFGB2960|f__FGB2960	0.0	0.0173	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae	0.0	0.01666	0.0	0.04142
k__Bacteria|p__Firmicutes|c__CFGB1780|o__OFGB1780|f__FGB1780	0.0	0.01661	0.0	0.0
k__Eukaryota|p__Eukaryota_unclassified|c__Bigyra|o__Opalinata|f__Blastocystidae	0.0	0.01659	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2921|o__OFGB2921|f__FGB2921	0.0	0.01647	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB79152|o__OFGB79152|f__FGB79152	0.0	0.01614	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2889|o__OFGB2889|f__FGB2889	0.0	0.01539	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB78465|o__OFGB78465|f__FGB78465	0.0	0.01523	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB10239|o__OFGB10239|f__FGB10239	0.0	0.01521	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB8140|o__OFGB8140|f__FGB8140	0.0	0.05259	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB94588|o__OFGB94588|f__FGB94588	0.0	0.03657	0.0	0.66679
k__Bacteria|p__Firmicutes|c__CFGB94751|o__OFGB94751|f__FGB94751	0.0	0.01317	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB10021|o__OFGB10021|f__FGB10021	0.0	0.01312	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2834|o__OFGB2834|f__FGB2834	0.0	0.01239	0.0	0.01911
k__Bacteria|p__Firmicutes|c__CFGB8294|o__OFGB8294|f__FGB8294	0.0	0.01226	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB94770|o__OFGB94770|f__FGB94770	0.0	0.01162	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB32970|o__OFGB32970|f__FGB32970	0.0	0.01113	0.0	0.02208
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_incertae_sedis	0.0	0.01089	0.0	0.07321
k__Bacteria|p__Lentisphaerota|c__Lentisphaeria|o__Victivallales|f__Victivallaceae	0.0	0.00909	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB79315|o__OFGB79315|f__FGB79315	0.0	0.00846	0.0	0.00288
k__Bacteria|p__Firmicutes|c__CFGB3040|o__OFGB3040|f__FGB3040	0.0	0.00832	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB88378|o__OFGB88378|f__FGB88378	0.0	0.00797	0.0	0.0
k__Bacteria|p__Mycoplasmatota|c__CFGB1789|o__OFGB1789|f__FGB1789	0.0	0.00609	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB32310|o__OFGB32310|f__FGB32310	0.0	0.00561	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1778|o__OFGB1778|f__FGB1778	0.0	0.00558	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB9989|o__OFGB9989|f__FGB9989	0.0	0.0218	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB9345|o__OFGB9345|f__FGB9345	0.0	0.02177	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1201|o__OFGB1201|f__FGB1201	0.0	0.00477	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB13532|o__OFGB13532|f__FGB13532	0.0	0.00441	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB94658|o__OFGB94658|f__FGB94658	0.0	0.00441	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3038|o__OFGB3038|f__FGB3038	0.0	0.0044	0.0	0.00405
k__Bacteria|p__Firmicutes|c__CFGB1838|o__OFGB1838|f__FGB1838	0.0	0.00411	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3023|o__OFGB3023|f__FGB3023	0.0	0.00406	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB74971|o__OFGB74971|f__FGB74971	0.0	0.00373	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642|f__FGB38642	0.0	0.00342	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB78453|o__OFGB78453|f__FGB78453	0.0	0.00289	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB52309|o__OFGB52309|f__FGB52309	0.0	0.00257	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2839|o__OFGB2839|f__FGB2839	0.0	0.00248	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB84435|o__OFGB84435|f__FGB84435	0.0	0.00245	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1262|o__OFGB1262|f__FGB1262	0.0	0.00226	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Maliibacteriaceae	0.0	0.0019	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB77413|o__OFGB77413|f__FGB77413	0.0	0.01362	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1473|o__OFGB1473|f__FGB1473	0.0	0.01361	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB8179|o__OFGB8179|f__FGB8179	0.00336	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048|f__FGB3048	0.00328	0.0	0.0	0.0239
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified|f__Candidatus_Saccharibacteria_unclassified	0.00245	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB78785|o__OFGB78785|f__FGB78785	0.00216	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis	0.00075	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Acutalibacteraceae	0.0	0.00166	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae	0.0	0.00163	0.0	0.00016
k__Bacteria|p__Firmicutes|c__CFGB1374|o__OFGB1374|f__FGB1374	0.0	0.00148	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB4507|o__OFGB4507|f__FGB4507	0.0	0.00148	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.0	0.00115	0.70865	0.00779
k__Bacteria|p__Firmicutes|c__CFGB94833|o__OFGB94833|f__FGB94833	0.0	0.00112	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3625|o__OFGB3625|f__FGB3625	0.0	0.00088	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB4623|o__OFGB4623|f__FGB4623	0.0	0.00062	0.0	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae	0.0	0.00034	0.0	0.00409
k__Bacteria|p__Firmicutes|c__CFGB84486|o__OFGB84486|f__FGB84486	0.0	0.00506	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB59449|o__OFGB59449|f__FGB59449	0.0	0.00488	0.0	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae	0.10052	0.07952	0.35002	0.01132
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.0853	0.00088	0.09427	0.16065
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	0.04788	1.48593	0.06144	0.81181
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	0.0455	0.00331	0.01292	0.00484
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae	0.03821	0.02423	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB77220|o__OFGB77220|f__FGB77220	0.03711	0.03701	0.0	0.07436
k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070|f__FGB3070	0.01605	0.03045	0.0	0.02454
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	0.01478	0.0	4.57171	0.02288
k__Bacteria|p__Firmicutes|c__CFGB1218|o__OFGB1218|f__FGB1218	0.01247	0.01333	0.0	0.01158
k__Bacteria|p__Firmicutes|c__CFGB3047|o__OFGB3047|f__FGB3047	0.01223	0.0	0.0	0.00455
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292|f__FGB1292	0.01171	0.0	0.0	0.00421
k__Bacteria|p__Firmicutes|c__CFGB1359|o__OFGB1359|f__FGB1359	0.00949	0.38015	0.0	0.08942
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae	0.00769	0.01048	0.0	0.0
k__Bacteria|p__Synergistota|c__Synergistia|o__Synergistales|f__Dethiosulfovibrionaceae	0.00607	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Beduinellaceae	0.00583	0.00217	0.0	0.00113
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	0.00482	0.00665	0.0	0.06327
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	0.0	0.0	0.02847	0.0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Nanosyncoccalia|o__Candidatus_Nanogingivales|f__Candidatus_Nanogingivalaceae	0.0	0.0	0.00109	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	0.0	0.0	0.00055	0.0
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054	0.92284	0.23027	0.0	0.61077
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.85291	0.1366	0.0	0.05791
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales|f__Bifidobacteriaceae	0.60797	0.02326	0.69306	0.0866
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	0.40704	0.49816	0.04296	0.83263
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	0.31447	0.01617	0.0	0.57703
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	0.31171	0.0	0.97734	4.53951
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Butyricicoccaceae	0.30034	0.00272	0.02327	0.02689
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	0.16366	0.03334	0.0	0.0628
k__Bacteria|p__Firmicutes|c__CFGB1527|o__OFGB1527|f__FGB1527	0.12702	0.0772	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	0.11678	0.03954	0.0	9.56878
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	0.10253	0.01165	0.217	0.03549
k__Bacteria|p__Firmicutes|c__CFGB1777|o__OFGB1777|f__FGB1777	0.0	0.5132	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB4648|o__OFGB4648|f__FGB4648	0.0	0.51004	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB9977|o__OFGB9977|f__FGB9977	0.0	0.47108	0.0	0.0
k__Bacteria|p__Bacteroidota|c__CFGB4405|o__OFGB4405|f__FGB4405	0.0	0.44242	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB10318|o__OFGB10318|f__FGB10318	0.0	0.43821	0.0	0.0
k__Bacteria|p__Verrucomicrobiota|c__Opitutia|o__Puniceicoccales|f__Puniceicoccaceae	0.0	0.39468	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB8331|o__OFGB8331|f__FGB8331	0.0	0.39225	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB84123|o__OFGB84123|f__FGB84123	0.0	0.38098	0.0	0.0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Nanoperiomorbia|o__Candidatus_Nanoperiomorbales|f__Candidatus_Nanoperiomorbaceae	0.0	0.37815	0.0	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.94974	0.06474	0.04998	0.0056
k__Bacteria|p__Actinomycetota|c__CFGB12107|o__OFGB12107|f__FGB12107	0.0	0.0	0.00046	0.0
k__Bacteria|p__Firmicutes|c__CFGB2881|o__OFGB2881|f__FGB2881	0.0	0.0	0.0	0.03769
k__Bacteria|p__Firmicutes|c__CFGB4605|o__OFGB4605|f__FGB4605	0.0	0.0	0.0	0.02622
k__Bacteria|p__Firmicutes|c__CFGB9491|o__OFGB9491|f__FGB9491	0.0	0.0	0.0	0.00266
k__Bacteria|p__Firmicutes|c__CFGB45503|o__OFGB45503|f__FGB45503	0.0	0.0	0.0	0.00169
k__Bacteria|p__Firmicutes|c__CFGB1776|o__OFGB1776|f__FGB1776	0.0	0.23783	0.0	0.0
k__Bacteria|p__Mycoplasmatota|c__CFGB94683|o__OFGB94683|f__FGB94683	0.0	0.19049	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB31455|o__OFGB31455|f__FGB31455	0.0	0.18799	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3062|o__OFGB3062|f__FGB3062	0.0	0.18157	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB79270|o__OFGB79270|f__FGB79270	0.0	0.17393	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB78291|o__OFGB78291|f__FGB78291	0.0	0.16484	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936|f__FGB14936	0.0	0.16352	0.0	0.05731
k__Bacteria|p__Firmicutes|c__CFGB2982|o__OFGB2982|f__FGB2982	0.0	0.15694	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2923|o__OFGB2923|f__FGB2923	0.0	0.14964	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Dysosmobacter	1.71445	0.5157	0.0	1.07076
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium	1.20352	0.57412	0.0068	0.36315
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillibacter	1.18352	0.63512	0.0	0.93197
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium	1.16885	0.32458	0.0	2.78213
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemanella	0.94974	0.04175	0.04357	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Butyricicoccaceae|g__Butyricicoccus	0.0	0.0	0.02327	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella	0.0	0.0	0.01805	0.04897
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter	0.0	0.0	0.00673	0.0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Nanosyncoccalia|o__Candidatus_Nanogingivales|f__Candidatus_Nanogingivalaceae|g__GGB12785	0.0	0.0	0.00109	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus	0.0	0.0	0.00055	0.0
k__Bacteria|p__Actinomycetota|c__CFGB12107|o__OFGB12107|f__FGB12107|g__GGB34797	0.0	0.0	0.00046	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola	5.19685	0.02696	0.00256	5.80974
